,Order,Suborder,Family,Subfamily,Genus,Species,genus_species,Feng_tiplabel,mod_tiplabel,Museum,SpecimenNumber,Sex,Stage,SVL_mm,Mass_g,ED_right_mm,ED_left_mm,CD_right_mm,CD_left_mm,Ant_dis_mm,Post_dis_mm,PostLid_dis_mm,EL_R_mm,EL_L_mm,Measured_by
448,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,Phrynobatrachus_krefftii_Phrynobatrachidae,NHM,1994.802,NA,adult,30.6,3.2,5,4.8,3.7,3.7,6,NA,7.9,1,1.1,Kate_Thomas
449,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,Phrynobatrachus_krefftii_Phrynobatrachidae,NHM,1994.803,NA,adult,29.7,2.9,4.7,4.6,4.1,3.7,5.8,NA,8,1.2,1,Kate_Thomas
450,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,Phrynobatrachus_natalensis_Phrynobatrachidae,NHM,1986.499,NA,adult,26.1,2.7,3.8,3.9,3.2,3.3,4.5,NA,6.5,1.4,1.4,Kate_Thomas
451,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,Phrynobatrachus_natalensis_Phrynobatrachidae,NHM,1986.5,NA,adult,27.9,2.2,3.6,3.5,3.1,3,4,NA,5.8,1.4,1.3,Kate_Thomas
452,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,Phrynobatrachus_natalensis_Phrynobatrachidae,NHM,1986.501,NA,adult,26.8,2.3,3.8,3.6,3.3,3.1,4.3,NA,6.3,1.2,1.3,Kate_Thomas
453,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_asper,Phrynoidis_aspera_Bufonidae,Phrynoidis_aspera_Bufonidae,NHM,1974.4357,NA,adult,59.8,27.5,8.6,8.4,6.3,6.3,13.3,NA,17.6,2.9,3,Kate_Thomas
454,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_asper,Phrynoidis_aspera_Bufonidae,Phrynoidis_aspera_Bufonidae,NHM,1974.4358,NA,adult,57.2,20.5,7.7,7.8,6,6,12.2,NA,16.8,2.6,2.1,Kate_Thomas
455,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_asper,Phrynoidis_aspera_Bufonidae,Phrynoidis_aspera_Bufonidae,NHM,1974.4359,NA,adult,70.2,42.5,9.8,9,7,7.7,14.3,NA,20.6,3.2,3.8,Kate_Thomas
456,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtasper,Phrynoidis_juxtaspera_Bufonidae,Phrynoidis_juxtaspera_Bufonidae,NHM,91.11.25.7,NA,adult,84.4,47.1,11.3,11,8.3,7.9,16.5,NA,24.1,4.9,5.6,Kate_Thomas
457,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtasper,Phrynoidis_juxtaspera_Bufonidae,Phrynoidis_juxtaspera_Bufonidae,NHM,91.11.25.4,NA,adult,157.8,240,19.1,17.4,14.5,13.8,29.2,NA,44,8.2,7.5,Kate_Thomas
458,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtasper,Phrynoidis_juxtaspera_Bufonidae,Phrynoidis_juxtaspera_Bufonidae,NHM,91.11.25.5,NA,adult,109.2,74,15.5,15.7,10.7,10.8,19.4,NA,32.4,5.9,4,Kate_Thomas
459,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps,Phrynomantis_microps_Microhylidae,Phrynomantis_microps_Microhylidae,NHM,1929.12.26.1,NA,adult,60.1,25.9,5.6,4.8,3.7,3.8,9,NA,12.6,1.9,1.8,Kate_Thomas
460,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps,Phrynomantis_microps_Microhylidae,Phrynomantis_microps_Microhylidae,NHM,1929.12.26.2,NA,adult,52.1,12.5,4.6,4.9,4,3.6,8.2,NA,11.4,1.6,1.7,Kate_Thomas
461,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps,Phrynomantis_microps_Microhylidae,Phrynomantis_microps_Microhylidae,NHM,1932.6.1.3,NA,adult,45,7.8,4.8,4.7,3.4,3.5,7,NA,9.5,1.3,1.2,Kate_Thomas
462,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri,Physalaemus_cuvieri_Leptodactylidae,Physalaemus_cuvieri_Leptodactylidae,NHM,1955.1.4.85,NA,adult,25.6,2.3,3.6,3.5,2.6,2.6,4.6,NA,6.8,1.2,1.2,Kate_Thomas
463,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri,Physalaemus_cuvieri_Leptodactylidae,Physalaemus_cuvieri_Leptodactylidae,NHM,1955.1.4.86,NA,adult,26.8,1.9,3.7,3.5,3.1,3.1,4.8,NA,7.2,1,1,Kate_Thomas
464,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri,Physalaemus_cuvieri_Leptodactylidae,Physalaemus_cuvieri_Leptodactylidae,NHM,1955.1.4.87,NA,adult,27.1,2.3,3.2,3.5,2.8,2.8,4.5,NA,6.7,1.1,1.1,Kate_Thomas
465,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi,NA,Pipa_carvalhoi_Pipidae,NHM,1947.1.2.55,NA,adult,57.2,15,3.1,3.2,3.1,3.2,9.9,12,NA,1.6,2.1,Kate_Thomas
466,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi,NA,Pipa_carvalhoi_Pipidae,NHM,1947.1.2.56,NA,adult,42.2,11,2.5,2.6,2.5,2.6,6.9,9.6,NA,1.5,1.8,Kate_Thomas
467,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi,NA,Pipa_carvalhoi_Pipidae,NHM,1947.1.2.57,NA,adult,52.3,13,3.1,3.2,3.1,3.2,8.6,11.2,NA,1.7,1.8,Kate_Thomas
468,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi,NA,Pipa_carvalhoi_Pipidae,NHM,1947.1.2.58,NA,adult,35,5,2.1,2.2,2.1,2.2,6.1,7.9,NA,1,1.1,Kate_Thomas
469,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa,Pipa_pipa_Pipidae,Pipa_pipa_Pipidae,NHM,1932.9.16.45,NA,adult,127.6,195,3.1,NA,1.9,2.1,24.7,26.5,NA,1.7,1.7,Kate_Thomas
470,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa,Pipa_pipa_Pipidae,Pipa_pipa_Pipidae,NHM,1967.2023,NA,adult,117.1,218,3.9,4.3,2.5,2.3,24.7,26.7,NA,1.7,1.8,Kate_Thomas
471,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa,Pipa_pipa_Pipidae,Pipa_pipa_Pipidae,NHM,126.5.26.7,NA,adult,111.6,110,3.9,NA,2.4,NA,NA,NA,NA,1.8,NA,Kate_Thomas
472,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Pithecopus_hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,Phyllomedusa_hypochondrialis_Hylidae,NHM,1923.11.9.31,NA,adult,43.7,3.8,5.5,5.3,4.3,4.4,6.8,11.7,NA,1,1.1,Kate_Thomas
473,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Pithecopus_hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,Phyllomedusa_hypochondrialis_Hylidae,NHM,1923.11.9.32,NA,adult,39.7,2,5.4,5.1,3.7,4,6.7,10.9,NA,0.9,0.9,Kate_Thomas
474,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Pithecopus_hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,Phyllomedusa_hypochondrialis_Hylidae,NHM,1923.11.9.33,NA,adult,41.2,2.5,5.3,5.3,3.8,4.1,7,11.3,NA,1.1,1.2,Kate_Thomas
475,Anura,Neobatrachia,Ceratobatrachidae,NA,Platymantis,hazelae,Platymantis_hazelae,Platymantis_hazelae_Ceratobatrachidae,Platymantis_hazelae_Ceratobatrachidae,NHM,1964.696,NA,adult,31.5,2.2,4.7,5,4,3.9,5.7,NA,9.7,1.1,1.2,Kate_Thomas
476,Anura,Neobatrachia,Ceratobatrachidae,NA,Platymantis,hazelae,Platymantis_hazelae,Platymantis_hazelae_Ceratobatrachidae,Platymantis_hazelae_Ceratobatrachidae,NHM,1963.909,NA,adult,29.6,1.7,4.5,4.5,3.7,3.7,5.1,NA,8.6,1.3,1,Kate_Thomas
477,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta,NA,Plethodontohyla_notosticta_Microhylidae,NHM,89.8.1.30,NA,adult,35.2,3.7,4.2,4.5,3.5,3.7,6.2,NA,9.7,1.1,1.2,Kate_Thomas
478,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta,NA,Plethodontohyla_notosticta_Microhylidae,NHM,89.8.1.28,NA,adult,39,6,4.4,4.2,3.3,3.7,7.3,NA,11.8,1.7,1.3,Kate_Thomas
479,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta,NA,Plethodontohyla_notosticta_Microhylidae,NHM,89.8.1.29,NA,adult,38.6,4.9,4.2,4.3,3.6,3.4,6.5,NA,10.7,1.4,1.5,Kate_Thomas
480,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul,Pleurodema_thaul_Leptodactylidae,Pleurodema_thaul_Leptodactylidae,NHM,1972.2012,NA,adult,41.4,7.5,5.5,5.2,4,4.3,5.2,NA,10,2.1,2.2,Kate_Thomas
481,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul,Pleurodema_thaul_Leptodactylidae,Pleurodema_thaul_Leptodactylidae,NHM,1972.2013,NA,adult,39,6.7,5.5,5.2,4.2,4.5,5.8,NA,9.6,1.7,1.7,Kate_Thomas
482,Anura,Neobatrachia,Leptodactylidae,NA,Pleurodema,thaul,Pleurodema_thaul,Pleurodema_thaul_Leptodactylidae,Pleurodema_thaul_Leptodactylidae,NHM,1972.2014,NA,adult,40.3,6,4.9,5,4,4.1,5.4,NA,8.8,1.6,1.7,Kate_Thomas
483,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei,NA,Probreviceps_loveridgei_Brevicipitidae,NHM,2005.866,NA,adult,51.7,16.6,5,5.3,4.4,4.1,7.2,NA,12.8,2,2.2,Kate_Thomas
484,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei,NA,Probreviceps_loveridgei_Brevicipitidae,NHM,2005.863,NA,adult,45.2,10.3,4.8,4.3,3.8,3.7,6.5,NA,11.9,1.8,1.9,Kate_Thomas
485,Anura,Neobatrachia,Brevicipitidae,NA,Probreviceps,loveridgei,Probreviceps_loveridgei,NA,Probreviceps_loveridgei_Brevicipitidae,NHM,2005.87,NA,adult,32.3,4.4,4,3.8,2.9,3.1,5.5,NA,9.3,1.6,1.7,Kate_Thomas
486,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei,Proceratophrys_boiei_Odontophrynidae,Proceratophrys_boiei_Odontophrynidae,NHM,1901.4.29.21,NA,adult,55.7,12.9,8,7.4,6.1,5.4,9.9,NA,15,5.5,5.1,Kate_Thomas
487,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei,Proceratophrys_boiei_Odontophrynidae,Proceratophrys_boiei_Odontophrynidae,NHM,69.11.3.26,NA,adult,58.1,21.7,8.3,8,6.1,6.1,12.7,NA,19.3,5.7,5.5,Kate_Thomas
488,Anura,Neobatrachia,Odontophrynidae,NA,Proceratophrys,boiei,Proceratophrys_boiei,Proceratophrys_boiei_Odontophrynidae,Proceratophrys_boiei_Odontophrynidae,NHM,69.11.3.27,NA,adult,61.9,23.2,9.8,9.9,6.4,6.6,11.5,NA,19.7,6,5.6,Kate_Thomas
